clean,clean_label,clean_idx,corrupted,corrupted_label,corrupted_idx
"Q: On the floor, you see a brown puzzle and a yellow mug. What color is the mug? A: yellow Q: On the table, there is a silver notebook, a purple bottle, a black pencil, and an orange lighter. What color is the pencil? A:",black,2806,"Q: On the floor, you see a brown puzzle and a yellow mug. What color is the mug? A: yellow Q: On the table, there is a silver bottle, a blue envelope, an orange mug, and a green lighter. What color is the mug? A:",orange,13735
"Q: On the desk, there is a purple textbook and a pink necklace. What color is the textbook? A: purple Q: On the floor, there is a brown plate, a pink jug, and a black bowl. What color is the bowl? A:",black,2806,"Q: On the desk, there is a purple textbook and a pink necklace. What color is the textbook? A: purple Q: On the floor, there is a purple necklace, a blue plate, and a yellow puzzle. What color is the plate? A:",blue,4797
"Q: On the floor, you see an orange envelope, a grey bowl, a purple mug, and a blue necklace. What color is the envelope? A: orange Q: On the desk, there is a yellow textbook, a red jug, and a purple puzzle. What color is the textbook? A:",yellow,8862,"Q: On the floor, you see an orange envelope, a grey bowl, a purple mug, and a blue necklace. What color is the envelope? A: orange Q: On the desk, there is a yellow puzzle, an orange ball, and a grey bowl. What color is the ball? A:",orange,13735
"Q: On the floor, I see a grey lighter, a yellow plate, a blue textbook, and a brown notebook. What color is the notebook? A: brown Q: On the floor, you see a blue bowl, a pink puzzle, and a red cup. What color is the bowl? A:",blue,4797,"Q: On the floor, I see a grey lighter, a yellow plate, a blue textbook, and a brown notebook. What color is the notebook? A: brown Q: On the floor, you see a brown pen, a purple mug, and a gold notebook. What color is the notebook? A:",gold,5328
"Q: On the floor, I see a green bottle, a pink puzzle, a silver plate, and a black necklace. What color is the bottle? A: green Q: On the desk, I see a purple cup, a pink necklace, a blue pencil, and a red lighter. What color is the necklace? A:",pink,14863,"Q: On the floor, I see a green bottle, a pink puzzle, a silver plate, and a black necklace. What color is the bottle? A: green Q: On the desk, I see a blue textbook, a gold pencil, a grey jug, and a pink ball. What color is the jug? A:",grey,14370
"Q: On the table, you see a gold cup, a purple lighter, and a blue bowl. What color is the lighter? A: purple Q: On the floor, I see an orange plate, a pink envelope, and a grey cup. What color is the cup? A:",grey,14370,"Q: On the table, you see a gold cup, a purple lighter, and a blue bowl. What color is the lighter? A: purple Q: On the floor, I see a purple envelope, a gold bowl, and a green cup. What color is the cup? A:",green,4759
"Q: On the table, there is a green lighter and a red pencil. What color is the pencil? A: red Q: On the floor, you see a pink cup and a black textbook. What color is the cup? A:",pink,14863,"Q: On the table, there is a green lighter and a red pencil. What color is the pencil? A: red Q: On the floor, you see a pink puzzle and a red bottle. What color is the bottle? A:",red,2502
"Q: On the floor, I see a silver pencil and a gold jug. What color is the jug? A: gold Q: On the table, you see a silver mug, a brown jug, and a grey cup. What color is the mug? A:",silver,9711,"Q: On the floor, I see a silver pencil and a gold jug. What color is the jug? A: gold Q: On the table, you see a purple pencil, a pink cup, and a gold mug. What color is the cup? A:",pink,14863
"Q: On the floor, you see a brown envelope, a gold necklace, and an orange cup. What color is the necklace? A: gold Q: On the floor, there is a grey jug, a pink pencil, a purple pen, and a red mug. What color is the pen? A:",purple,19445,"Q: On the floor, you see a brown envelope, a gold necklace, and an orange cup. What color is the necklace? A: gold Q: On the floor, there is a black pen, a grey textbook, a blue notebook, and a gold ball. What color is the textbook? A:",grey,14370
"Q: On the floor, I see a blue envelope, a silver textbook, and an orange cup. What color is the cup? A: orange Q: On the desk, you see a silver ball, a grey mug, a blue pen, and a pink pencil. What color is the ball? A:",silver,9711,"Q: On the floor, I see a blue envelope, a silver textbook, and an orange cup. What color is the cup? A: orange Q: On the desk, you see a red envelope, a pink puzzle, a grey pencil, and an orange pen. What color is the puzzle? A:",pink,14863
"Q: On the desk, I see a brown bottle, a grey pencil, and a gold jug. What color is the bottle? A: brown Q: On the table, you see a yellow bowl and a black plate. What color is the plate? A:",black,2806,"Q: On the desk, I see a brown bottle, a grey pencil, and a gold jug. What color is the bottle? A: brown Q: On the table, you see a pink plate and a red textbook. What color is the textbook? A:",red,2502
"Q: On the floor, there is a green bowl, an orange plate, and a black mug. What color is the bowl? A: green Q: On the floor, there is a yellow jug and a brown necklace. What color is the necklace? A:",brown,8516,"Q: On the floor, there is a green bowl, an orange plate, and a black mug. What color is the bowl? A: green Q: On the floor, there is a gold plate and a purple pen. What color is the pen? A:",purple,19445
"Q: On the table, I see a grey plate and a gold necklace. What color is the necklace? A: gold Q: On the table, I see a yellow textbook, a brown necklace, a purple lighter, and a grey plate. What color is the necklace? A:",brown,8516,"Q: On the table, I see a grey plate and a gold necklace. What color is the necklace? A: gold Q: On the table, I see a grey notebook, a green pencil, an orange lighter, and a gold jug. What color is the jug? A:",gold,5328
"Q: On the table, I see a green jug, a silver bowl, a brown notebook, and an orange lighter. What color is the lighter? A: orange Q: On the floor, you see a red jug and a gold ball. What color is the jug? A:",red,2502,"Q: On the table, I see a green jug, a silver bowl, a brown notebook, and an orange lighter. What color is the lighter? A: orange Q: On the floor, you see a purple necklace and a gold bottle. What color is the bottle? A:",gold,5328
"Q: On the table, I see a blue bowl, a pink pencil, and a gold notebook. What color is the bowl? A: blue Q: On the table, you see a silver necklace, a red lighter, and a blue bottle. What color is the necklace? A:",silver,9711,"Q: On the table, I see a blue bowl, a pink pencil, and a gold notebook. What color is the bowl? A: blue Q: On the table, you see a yellow ball, a gold pencil, and a red lighter. What color is the pencil? A:",gold,5328
"Q: On the table, you see a silver lighter and a black cup. What color is the lighter? A: silver Q: On the desk, you see a pink lighter and a purple plate. What color is the lighter? A:",pink,14863,"Q: On the table, you see a silver lighter and a black cup. What color is the lighter? A: silver Q: On the desk, you see a grey cup and a yellow bottle. What color is the cup? A:",grey,14370
"Q: On the table, you see a silver pen and a black puzzle. What color is the pen? A: silver Q: On the floor, you see a gold ball and an orange puzzle. What color is the ball? A:",gold,5328,"Q: On the table, you see a silver pen and a black puzzle. What color is the pen? A: silver Q: On the floor, you see a red textbook and a blue pen. What color is the textbook? A:",red,2502
"Q: On the floor, there is a purple ball, a red pen, and a gold puzzle. What color is the puzzle? A: gold Q: On the floor, I see a blue necklace, a black mug, a silver envelope, and a grey plate. What color is the mug? A:",black,2806,"Q: On the floor, there is a purple ball, a red pen, and a gold puzzle. What color is the puzzle? A: gold Q: On the floor, I see a yellow bowl, a brown envelope, a pink pencil, and a purple pen. What color is the pen? A:",purple,19445
"Q: On the desk, I see a purple lighter, a brown envelope, an orange mug, and a blue necklace. What color is the necklace? A: blue Q: On the desk, I see a black pencil, a purple mug, a blue necklace, and a red textbook. What color is the mug? A:",purple,19445,"Q: On the desk, I see a purple lighter, a brown envelope, an orange mug, and a blue necklace. What color is the necklace? A: blue Q: On the desk, I see a purple textbook, a gold necklace, a red cup, and a pink puzzle. What color is the puzzle? A:",pink,14863
"Q: On the floor, I see an orange puzzle, a purple jug, and a red cup. What color is the cup? A: red Q: On the table, I see a pink notebook, a blue cup, a green jug, and a grey envelope. What color is the jug? A:",green,4759,"Q: On the floor, I see an orange puzzle, a purple jug, and a red cup. What color is the cup? A: red Q: On the table, I see a black ball, a pink notebook, a red bottle, and a silver pen. What color is the bottle? A:",red,2502
"Q: On the desk, you see a yellow plate, a grey notebook, and a red puzzle. What color is the notebook? A: grey Q: On the table, there is a gold jug, a blue bowl, and a silver cup. What color is the cup? A:",silver,9711,"Q: On the desk, you see a yellow plate, a grey notebook, and a red puzzle. What color is the notebook? A: grey Q: On the table, there is a grey pen, a brown envelope, and a red ball. What color is the envelope? A:",brown,8516
"Q: On the floor, I see a brown bottle, a blue bowl, a yellow notebook, and a red mug. What color is the bottle? A: brown Q: On the table, I see a silver mug and an orange plate. What color is the mug? A:",silver,9711,"Q: On the floor, I see a brown bottle, a blue bowl, a yellow notebook, and a red mug. What color is the bottle? A: brown Q: On the table, I see a grey necklace and a red notebook. What color is the necklace? A:",grey,14370
