Unnamed: 0,operation,clean,answer,corrupted,corrupted_answer,answer_idx,corrupted_idx
128827,-,294-89=,205,208-165=,43,10866,3391
128828,-,294-90=,204,298-121=,177,7854,11242
128829,-,294-91=,203,48-38=,10,9639,605
128830,-,294-92=,202,205-8=,197,2366,4468
128831,-,294-98=,196,275-166=,109,5162,7743
128832,-,294-101=,193,60-43=,17,7285,1114
128833,-,294-102=,192,179-137=,42,5926,2983
128834,-,294-103=,191,248-39=,209,7529,12652
128835,-,294-104=,190,47-29=,18,7028,972
128836,-,294-105=,189,208-93=,115,9378,7322
128837,-,294-106=,188,156-90=,66,9367,2287
128838,-,294-107=,187,151-43=,108,9674,6640
128839,-,294-108=,186,105-13=,92,9714,6083
128840,-,294-109=,185,270-78=,192,9741,5926
128841,-,294-110=,184,142-28=,114,10336,8011
128842,-,294-111=,183,240-203=,37,10750,1806
128843,-,294-112=,182,272-231=,41,10828,3174
128844,-,294-113=,181,271-25=,246,10562,14205
128845,-,294-114=,180,129-126=,3,5245,18
128846,-,294-115=,179,285-70=,215,11128,12112
128847,-,294-116=,178,116-106=,10,11256,605
128848,-,294-117=,177,280-128=,152,11242,9756
128849,-,294-118=,176,179-43=,136,10967,9795
128850,-,294-119=,175,282-275=,7,10005,22
128851,-,294-120=,174,288-187=,101,11771,4645
128852,-,294-121=,173,252-134=,118,11908,8899
128853,-,294-122=,172,205-81=,124,10861,8874
128854,-,294-123=,171,164-75=,89,11123,4578
128855,-,294-124=,170,238-62=,176,8258,10967
128856,-,294-125=,169,241-223=,18,11739,972
128857,-,294-126=,168,240-168=,72,8953,5332
128858,-,294-127=,167,225-92=,133,11515,9423
128859,-,294-128=,166,224-50=,174,11247,11771
128860,-,294-129=,165,69-9=,60,10680,1399
128861,-,294-130=,164,296-11=,285,10513,15935
128862,-,294-131=,163,257-110=,147,9892,10288
128863,-,294-132=,162,77-68=,9,10674,24
128864,-,294-133=,161,295-86=,209,10718,12652
128865,-,294-134=,160,95-92=,3,6330,18
128866,-,294-135=,159,185-29=,156,11068,10132
128867,-,294-136=,158,183-3=,180,11286,5245
128868,-,294-137=,157,137-63=,74,10895,5728
128869,-,294-138=,156,98-95=,3,10132,18
128870,-,294-139=,155,269-258=,11,9992,806
128871,-,294-140=,154,226-212=,14,10559,975
128872,-,294-141=,153,152-79=,73,9800,5958
128873,-,294-142=,152,187-43=,144,9756,8929
128874,-,294-143=,151,150-11=,139,9690,10125
128875,-,294-144=,150,166-46=,120,3965,4364
128876,-,294-145=,149,152-43=,109,10161,7743
128877,-,294-146=,148,280-60=,220,10410,8610
128878,-,294-147=,147,86-22=,64,10288,1227
128879,-,294-148=,146,241-179=,62,10465,5538
128880,-,294-149=,145,239-80=,159,9591,11068
128881,-,294-150=,144,250-238=,12,8929,717
128882,-,294-151=,143,270-53=,217,10290,13460
128883,-,294-152=,142,208-115=,93,10239,6365
128884,-,294-153=,141,241-40=,201,9335,679
128885,-,294-154=,140,126-45=,81,6860,5932
128886,-,294-155=,139,256-183=,73,10125,5958
128887,-,294-156=,138,171-29=,142,10350,10239
128888,-,294-157=,137,161-45=,116,10148,8027
128889,-,294-158=,136,114-92=,22,9795,1313
128890,-,294-159=,135,118-95=,23,8878,1419
128891,-,294-160=,134,191-24=,167,9565,11515
128892,-,294-161=,133,205-176=,29,9423,1682
128893,-,294-162=,132,243-12=,231,9413,12245
128894,-,294-163=,131,242-174=,68,9263,2614
128895,-,294-164=,130,74-5=,69,5894,3076
128896,-,294-165=,129,103-41=,62,9748,5538
128897,-,294-166=,128,294-61=,233,4386,12994
128898,-,294-167=,127,212-185=,27,6804,1544
128899,-,294-168=,126,263-39=,224,9390,10697
128900,-,294-169=,125,280-258=,22,6549,1313
128901,-,294-170=,124,133-132=,1,8874,16
128902,-,294-171=,123,272-38=,234,4513,11727
128903,-,294-172=,122,299-45=,254,8259,12375
128904,-,294-173=,121,123-104=,19,7994,777
128905,-,294-174=,120,237-138=,99,4364,1484
128906,-,294-175=,119,290-78=,212,9079,11227
128907,-,294-176=,118,239-59=,180,8899,5245
128908,-,294-177=,117,227-108=,119,8546,9079
128909,-,294-178=,116,276-166=,110,8027,5120
128910,-,294-179=,115,135-128=,7,7322,22
128911,-,294-180=,114,282-217=,65,8011,2397
128912,-,294-181=,113,114-46=,68,8190,2614
128913,-,294-182=,112,164-142=,22,7261,1313
128914,-,294-183=,111,246-122=,124,5037,8874
128915,-,294-184=,110,194-170=,24,5120,1187
128916,-,294-185=,109,207-100=,107,7743,7699
128917,-,294-186=,108,146-114=,32,6640,843
128918,-,294-187=,107,251-223=,28,7699,1591
128919,-,294-188=,106,229-210=,19,7461,777
128920,-,294-189=,105,276-133=,143,6550,10290
128921,-,294-190=,104,140-49=,91,6849,5925
128922,-,294-191=,103,291-79=,212,6889,11227
128923,-,294-192=,102,283-141=,142,4278,10239
128924,-,294-193=,101,210-130=,80,4645,1490
128925,-,294-194=,100,189-136=,53,1041,4331
128926,-,294-195=,99,204-29=,175,1484,10005
128927,-,294-196=,98,290-221=,69,3264,3076
128928,-,294-197=,97,259-48=,211,3534,11483
128929,-,294-198=,96,259-222=,37,4161,1806
128930,-,294-199=,95,212-138=,74,2721,5728
128931,-,294-200=,94,239-106=,133,6281,9423
128932,-,294-203=,91,270-125=,145,5925,9591
128933,-,294-204=,90,218-84=,134,1954,9565
128934,-,294-205=,89,273-227=,46,4578,2790
128935,-,294-206=,88,37-18=,19,2421,777
128936,-,294-207=,87,193-174=,19,4044,777
128937,-,294-208=,86,284-108=,176,4218,10967
128938,-,294-209=,85,267-207=,60,5313,1399
128939,-,294-210=,84,205-15=,190,5833,7028
128940,-,294-211=,83,256-170=,86,6069,4218
128941,-,294-212=,82,278-235=,43,6086,3391
128942,-,294-213=,81,241-166=,75,5932,2075
128943,-,294-214=,80,223-92=,131,1490,9263
128944,-,294-215=,79,122-0=,122,4643,8259
128945,-,294-216=,78,212-22=,190,2495,7028
128946,-,294-217=,77,275-172=,103,2813,6889
128947,-,294-218=,76,260-226=,34,4767,1958
128948,-,294-219=,75,262-19=,243,2075,14052
128949,-,294-220=,74,268-191=,77,5728,2813
128950,-,294-221=,73,205-170=,35,5958,1758
128951,-,294-222=,72,239-169=,70,5332,2031
128952,-,294-223=,71,219-185=,34,6028,1958
128953,-,294-224=,70,283-21=,262,2031,14274
128954,-,294-225=,69,204-31=,173,3076,11908
128955,-,294-226=,68,172-62=,110,2614,5120
128956,-,294-227=,67,31-5=,26,3080,1627
128957,-,294-228=,66,43-34=,9,2287,24
128958,-,294-229=,65,184-54=,130,2397,5894
128959,-,294-230=,64,236-52=,184,1227,10336
128960,-,294-231=,63,268-230=,38,5495,1987
128961,-,294-232=,62,235-0=,235,5538,12422
128962,-,294-233=,61,234-161=,73,5547,5958
128963,-,294-234=,60,274-63=,211,1399,11483
128964,-,294-235=,59,289-174=,115,2946,7322
128965,-,294-236=,58,56-25=,31,2970,2148
128966,-,294-237=,57,85-57=,28,3226,1591
128967,-,294-238=,56,249-245=,4,3487,19
128968,-,294-239=,55,85-17=,68,2131,2614
128969,-,294-240=,54,159-97=,62,4370,5538
128970,-,294-241=,53,37-19=,18,4331,972
128971,-,294-242=,52,120-37=,83,4103,6069
128972,-,294-243=,51,270-129=,141,3971,9335
128973,-,294-244=,50,233-89=,144,1135,8929
128974,-,294-245=,49,82-40=,42,2491,2983
128975,-,294-246=,48,127-31=,96,2166,4161
128976,-,294-247=,47,87-87=,0,2618,15
128977,-,294-248=,46,182-37=,145,2790,9591
128978,-,294-249=,45,265-178=,87,1774,4044
128979,-,294-250=,44,282-189=,93,2096,6365
128980,-,294-251=,43,118-4=,114,3391,8011
128981,-,294-252=,42,290-34=,256,2983,4146
128982,-,294-253=,41,223-209=,14,3174,975
128983,-,294-254=,40,79-27=,52,1272,4103
128984,-,294-255=,39,299-292=,7,2137,22
128985,-,294-256=,38,269-32=,237,1987,14590
128986,-,294-257=,37,296-94=,202,1806,2366
128987,-,294-258=,36,194-147=,47,1927,2618
128988,-,294-259=,35,279-262=,17,1758,1114
128989,-,294-260=,34,259-47=,212,1958,11227
128990,-,294-261=,33,246-29=,217,1644,13460
128991,-,294-262=,32,199-111=,88,843,2421
128992,-,294-263=,31,27-10=,17,2148,1114
128993,-,294-264=,30,175-25=,150,966,3965
128994,-,294-265=,29,260-21=,239,1682,14815
128995,-,294-266=,28,267-129=,138,1591,10350
128996,-,294-267=,27,271-91=,180,1544,5245
128997,-,294-268=,26,174-70=,104,1627,6849
128998,-,294-269=,25,162-112=,50,914,1135
128999,-,294-270=,24,195-3=,192,1187,5926
129000,-,294-271=,23,276-173=,103,1419,6889
129001,-,294-272=,22,213-136=,77,1313,2813
129002,-,294-273=,21,262-115=,147,1691,10288
129003,-,294-274=,20,237-41=,196,508,5162
129004,-,294-275=,19,266-243=,23,777,1419
129005,-,294-276=,18,126-80=,46,972,2790
129006,-,294-277=,17,183-71=,112,1114,7261
129007,-,294-278=,16,118-115=,3,845,18
129008,-,294-279=,15,123-112=,11,868,806
129009,-,294-280=,14,243-230=,13,975,1032
129010,-,294-281=,13,258-187=,71,1032,6028
129011,-,294-282=,12,287-17=,270,717,10914
129012,-,294-283=,11,169-18=,151,806,9690
129013,-,294-284=,10,217-47=,170,605,8258
129014,-,294-285=,9,299-133=,166,24,11247
129015,-,294-286=,8,218-166=,52,23,4103
129016,-,294-287=,7,208-122=,86,22,4218
129017,-,294-288=,6,276-118=,158,21,11286
129018,-,294-289=,5,259-87=,172,20,10861
129019,-,294-290=,4,272-135=,137,19,10148
129020,-,294-291=,3,241-219=,22,18,1313
129021,-,294-292=,2,275-206=,69,17,3076
129022,-,294-293=,1,232-136=,96,16,4161
129023,-,294-294=,0,190-67=,123,15,4513
129024,-,295-0=,295,238-89=,149,16780,10161
129025,-,295-2=,293,160-46=,114,17313,8011
129026,-,295-3=,292,113-44=,69,16443,3076
129027,-,295-4=,291,178-42=,136,17335,9795
129028,-,295-6=,289,114-45=,69,17212,3076
129029,-,295-8=,287,149-94=,55,17897,2131
129030,-,295-10=,285,230-75=,155,15935,9992
129031,-,295-11=,284,227-51=,176,17058,10967
129032,-,295-12=,283,271-121=,150,16085,3965
129033,-,295-13=,282,143-78=,65,16544,2397
129034,-,295-14=,281,179-135=,44,15282,2096
129035,-,295-15=,280,153-34=,119,11209,9079
129036,-,295-16=,279,247-207=,40,17267,1272
129037,-,295-17=,278,261-139=,122,16949,8259
129038,-,295-18=,277,139-113=,26,16367,1627
129039,-,295-20=,275,279-165=,114,14417,8011
129040,-,295-21=,274,272-191=,81,16590,5932
129041,-,295-22=,273,293-53=,240,15451,8273
129042,-,295-23=,272,218-86=,132,15741,9413
129043,-,295-24=,271,276-112=,164,15828,10513
129044,-,295-25=,270,263-73=,190,10914,7028
129045,-,295-26=,269,66-44=,22,16955,1313
129046,-,295-27=,268,173-140=,33,16332,1644
129047,-,295-28=,267,225-30=,195,16567,6280
129048,-,295-29=,266,266-226=,40,15999,1272
129049,-,295-30=,265,164-112=,52,14374,4103
129050,-,295-31=,264,242-34=,208,12815,12171
129051,-,295-32=,263,86-45=,41,15666,3174
129052,-,295-33=,262,166-162=,4,14274,19
129053,-,295-34=,261,273-138=,135,15602,8878
129054,-,295-35=,260,185-17=,168,11387,8953
129055,-,295-36=,259,114-72=,42,15537,2983
129056,-,295-37=,258,240-98=,142,15966,10239
129057,-,295-38=,257,184-80=,104,15574,6849
129058,-,295-39=,256,157-75=,82,4146,6086
129059,-,295-40=,255,245-211=,34,3192,1958
129060,-,295-41=,254,147-13=,134,12375,9565
129061,-,295-42=,253,171-49=,122,14022,8259
129062,-,295-43=,252,189-3=,186,12326,9714
129063,-,295-44=,251,64-45=,19,13860,777
129064,-,295-45=,250,232-76=,156,5154,10132
129065,-,295-46=,249,111-34=,77,14735,2813
129066,-,295-47=,248,259-84=,175,14185,10005
129067,-,295-48=,247,104-77=,27,14125,1544
129068,-,295-49=,246,235-44=,191,14205,7529
129069,-,295-50=,245,231-95=,136,13078,9795
129070,-,295-51=,244,200-14=,186,13719,9714
129071,-,295-52=,243,214-44=,170,14052,8258
129072,-,295-53=,242,274-260=,14,12754,975
129073,-,295-54=,241,83-28=,55,13341,2131
129074,-,295-55=,240,294-12=,282,8273,16544
129075,-,295-56=,239,272-53=,219,14815,13762
129076,-,295-57=,238,293-189=,104,13895,6849
129077,-,295-58=,237,292-270=,22,14590,1313
129078,-,295-59=,236,197-175=,22,14087,1313
129079,-,295-60=,235,150-121=,29,12422,1682
129080,-,295-61=,234,254-96=,158,11727,11286
129081,-,295-62=,233,262-119=,143,12994,10290
129082,-,295-63=,232,293-36=,257,12338,15574
129083,-,295-64=,231,75-47=,28,12245,1591
129084,-,295-65=,230,154-3=,151,9870,9690
129085,-,295-66=,229,60-22=,38,14378,1987
129086,-,295-67=,228,279-188=,91,14261,5925
129087,-,295-68=,227,238-120=,118,14206,8899
129088,-,295-69=,226,140-112=,28,14057,1591
129089,-,295-70=,225,95-54=,41,11057,3174
129090,-,295-71=,224,244-79=,165,10697,10680
129091,-,295-72=,223,242-160=,82,12533,6086
129092,-,295-73=,222,187-79=,108,9716,6640
129093,-,295-74=,221,210-197=,13,12425,1032
129094,-,295-75=,220,259-176=,83,8610,6069
129095,-,295-76=,219,154-83=,71,13762,6028
129096,-,295-77=,218,186-96=,90,13302,1954
129097,-,295-78=,217,145-24=,121,13460,7994
129098,-,295-79=,216,180-139=,41,12463,3174
129099,-,295-80=,215,263-149=,114,12112,8011
129100,-,295-81=,214,238-217=,21,11584,1691
129101,-,295-82=,213,284-61=,223,11702,12533
129102,-,295-83=,212,182-51=,131,11227,9263
129103,-,295-84=,211,271-2=,269,11483,16955
129104,-,295-85=,210,119-33=,86,8848,4218
129105,-,295-86=,209,177-120=,57,12652,3226
129106,-,295-87=,208,298-162=,136,12171,9795
129107,-,295-88=,207,268-161=,107,12060,7699
129108,-,295-89=,206,161-66=,95,11056,2721
129109,-,295-90=,205,52-47=,5,10866,20
129110,-,295-91=,204,75-44=,31,7854,2148
129111,-,295-93=,202,132-108=,24,2366,1187
129112,-,295-95=,200,238-170=,68,1049,2614
129113,-,295-99=,196,200-181=,19,5162,777
129114,-,295-100=,195,194-167=,27,6280,1544
129115,-,295-101=,194,250-76=,174,6393,11771
129116,-,295-102=,193,250-46=,204,7285,7854
129117,-,295-103=,192,186-127=,59,5926,2946
129118,-,295-104=,191,299-0=,299,7529,15531
129119,-,295-105=,190,79-4=,75,7028,2075
129120,-,295-106=,189,203-164=,39,9378,2137
129121,-,295-107=,188,102-94=,8,9367,23
129122,-,295-108=,187,280-138=,142,9674,10239
129123,-,295-109=,186,217-156=,61,9714,5547
129124,-,295-110=,185,172-55=,117,9741,8546
129125,-,295-111=,184,116-89=,27,10336,1544
129126,-,295-112=,183,225-51=,174,10750,11771
129127,-,295-113=,182,296-233=,63,10828,5495
129128,-,295-114=,181,231-91=,140,10562,6860
129129,-,295-115=,180,287-64=,223,5245,12533
129130,-,295-116=,179,268-3=,265,11128,14374
129131,-,295-117=,178,155-1=,154,11256,10559
129132,-,295-118=,177,253-202=,51,11242,3971
129133,-,295-119=,176,95-73=,22,10967,1313
129134,-,295-120=,175,297-287=,10,10005,605
129135,-,295-121=,174,142-66=,76,11771,4767
129136,-,295-122=,173,48-30=,18,11908,972
129137,-,295-123=,172,266-209=,57,10861,3226
129138,-,295-124=,171,127-39=,88,11123,2421
129139,-,295-125=,170,203-174=,29,8258,1682
129140,-,295-126=,169,110-103=,7,11739,22
129141,-,295-127=,168,295-276=,19,8953,777
129142,-,295-128=,167,147-55=,92,11515,6083
129143,-,295-129=,166,238-194=,44,11247,2096
129144,-,295-130=,165,252-133=,119,10680,9079
129145,-,295-131=,164,232-23=,209,10513,12652
129146,-,295-132=,163,186-37=,149,9892,10161
129147,-,295-133=,162,186-79=,107,10674,7699
129148,-,295-134=,161,285-139=,146,10718,10465
129149,-,295-135=,160,198-161=,37,6330,1806
129150,-,295-136=,159,189-20=,169,11068,11739
129151,-,295-137=,158,202-182=,20,11286,508
129152,-,295-138=,157,212-108=,104,10895,6849
129153,-,295-139=,156,292-225=,67,10132,3080
129154,-,295-140=,155,93-19=,74,9992,5728
129155,-,295-141=,154,193-70=,123,10559,4513
129156,-,295-142=,153,281-184=,97,9800,3534
129157,-,295-143=,152,235-122=,113,9756,8190
129158,-,295-144=,151,70-8=,62,9690,5538
129159,-,295-145=,150,202-173=,29,3965,1682
129160,-,295-146=,149,278-207=,71,10161,6028
129161,-,295-147=,148,225-39=,186,10410,9714
129162,-,295-148=,147,282-163=,119,10288,9079
129163,-,295-149=,146,246-119=,127,10465,6804
129164,-,295-150=,145,275-8=,267,9591,16567
129165,-,295-151=,144,155-112=,43,8929,3391
129166,-,295-152=,143,292-291=,1,10290,16
129167,-,295-153=,142,226-74=,152,10239,9756
129168,-,295-154=,141,201-58=,143,9335,10290
129169,-,295-155=,140,260-20=,240,6860,8273
129170,-,295-156=,139,172-163=,9,10125,24
129171,-,295-157=,138,239-50=,189,10350,9378
129172,-,295-158=,137,230-17=,213,10148,11702
129173,-,295-159=,136,198-140=,58,9795,2970
129174,-,295-160=,135,92-84=,8,8878,23
129175,-,295-161=,134,130-22=,108,9565,6640
129176,-,295-162=,133,146-135=,11,9423,806
129177,-,295-163=,132,204-74=,130,9413,5894
129178,-,295-164=,131,54-14=,40,9263,1272
129179,-,295-165=,130,210-144=,66,5894,2287
129180,-,295-166=,129,222-96=,126,9748,9390
129181,-,295-167=,128,279-129=,150,4386,3965
129182,-,295-168=,127,117-110=,7,6804,22
129183,-,295-169=,126,160-127=,33,9390,1644
129184,-,295-170=,125,249-99=,150,6549,3965
129185,-,295-171=,124,134-75=,59,8874,2946
129186,-,295-172=,123,239-42=,197,4513,4468
129187,-,295-173=,122,226-96=,130,8259,5894
129188,-,295-174=,121,215-33=,182,7994,10828
129189,-,295-175=,120,263-206=,57,4364,3226
129190,-,295-176=,119,109-10=,99,9079,1484
129191,-,295-177=,118,197-34=,163,8899,9892
129192,-,295-178=,117,184-111=,73,8546,5958
129193,-,295-179=,116,271-136=,135,8027,8878
129194,-,295-180=,115,128-16=,112,7322,7261
129195,-,295-181=,114,15-9=,6,8011,21
129196,-,295-182=,113,246-205=,41,8190,3174
129197,-,295-183=,112,258-126=,132,7261,9413
129198,-,295-184=,111,201-67=,134,5037,9565
129199,-,295-185=,110,151-113=,38,5120,1987
129200,-,295-186=,109,155-21=,134,7743,9565
129201,-,295-187=,108,298-256=,42,6640,2983
129202,-,295-188=,107,203-99=,104,7699,6849
129203,-,295-189=,106,278-163=,115,7461,7322
129204,-,295-190=,105,212-132=,80,6550,1490
129205,-,295-191=,104,169-132=,37,6849,1806
129206,-,295-192=,103,299-142=,157,6889,10895
129207,-,295-193=,102,147-33=,114,4278,8011
129208,-,295-194=,101,215-42=,173,4645,11908
129209,-,295-195=,100,272-147=,125,1041,6549
129210,-,295-196=,99,178-28=,150,1484,3965
129211,-,295-197=,98,118-2=,116,3264,8027
129212,-,295-198=,97,285-39=,246,3534,14205
129213,-,295-199=,96,219-183=,36,4161,1927
129214,-,295-200=,95,93-54=,39,2721,2137
129215,-,295-201=,94,209-3=,206,6281,11056
129216,-,295-202=,93,249-21=,228,6365,14261
129217,-,295-203=,92,286-252=,34,6083,1958
129218,-,295-204=,91,230-71=,159,5925,11068
129219,-,295-205=,90,290-22=,268,1954,16332
129220,-,295-206=,89,237-118=,119,4578,9079
129221,-,295-207=,88,239-170=,69,2421,3076
129222,-,295-208=,87,282-136=,146,4044,10465
129223,-,295-209=,86,125-28=,97,4218,3534
129224,-,295-210=,85,208-99=,109,5313,7743
129225,-,295-211=,84,275-131=,144,5833,8929
129226,-,295-212=,83,184-43=,141,6069,9335
129227,-,295-213=,82,206-163=,43,6086,3391
129228,-,295-214=,81,112-91=,21,5932,1691
129229,-,295-215=,80,148-70=,78,1490,2495
129230,-,295-216=,79,247-190=,57,4643,3226
129231,-,295-217=,78,114-85=,29,2495,1682
129232,-,295-218=,77,103-36=,67,2813,3080
129233,-,295-219=,76,224-215=,9,4767,24
129234,-,295-220=,75,211-84=,127,2075,6804
129235,-,295-221=,74,120-107=,13,5728,1032
129236,-,295-222=,73,198-90=,108,5958,6640
129237,-,295-223=,72,270-186=,84,5332,5833
129238,-,295-224=,71,174-37=,137,6028,10148
129239,-,295-225=,70,230-43=,187,2031,9674
129240,-,295-226=,69,269-210=,59,3076,2946
129241,-,295-227=,68,75-69=,6,2614,21
129242,-,295-228=,67,116-59=,57,3080,3226
129243,-,295-229=,66,156-2=,154,2287,10559
129244,-,295-230=,65,243-46=,197,2397,4468
129245,-,295-231=,64,283-110=,173,1227,11908
129246,-,295-232=,63,27-8=,19,5495,777
129247,-,295-233=,62,282-150=,132,5538,9413
129248,-,295-234=,61,133-101=,32,5547,843
129249,-,295-235=,60,200-8=,192,1399,5926
129250,-,295-236=,59,142-102=,40,2946,1272
129251,-,295-237=,58,263-133=,130,2970,5894
129252,-,295-238=,57,165-11=,154,3226,10559
129253,-,295-239=,56,162-134=,28,3487,1591
129254,-,295-240=,55,130-59=,71,2131,6028
129255,-,295-241=,54,130-122=,8,4370,23
129256,-,295-242=,53,181-170=,11,4331,806
129257,-,295-243=,52,268-202=,66,4103,2287
129258,-,295-244=,51,286-180=,106,3971,7461
129259,-,295-245=,50,145-73=,72,1135,5332
129260,-,295-246=,49,246-141=,105,2491,6550
129261,-,295-247=,48,247-38=,209,2166,12652
129262,-,295-248=,47,248-62=,186,2618,9714
129263,-,295-249=,46,224-74=,150,2790,3965
129264,-,295-250=,45,168-145=,23,1774,1419
129265,-,295-251=,44,248-168=,80,2096,1490
129266,-,295-252=,43,219-213=,6,3391,21
129267,-,295-253=,42,113-91=,22,2983,1313
129268,-,295-254=,41,167-131=,36,3174,1927
129269,-,295-255=,40,131-48=,83,1272,6069
129270,-,295-256=,39,164-139=,25,2137,914
129271,-,295-257=,38,210-60=,150,1987,3965
129272,-,295-258=,37,143-79=,64,1806,1227
129273,-,295-259=,36,277-193=,84,1927,5833
129274,-,295-260=,35,135-47=,88,1758,2421
129275,-,295-261=,34,62-45=,17,1958,1114
129276,-,295-262=,33,271-221=,50,1644,1135
129277,-,295-263=,32,102-37=,65,843,2397
129278,-,295-264=,31,272-260=,12,2148,717
129279,-,295-265=,30,265-237=,28,966,1591
129280,-,295-266=,29,106-53=,53,1682,4331
129281,-,295-267=,28,117-17=,100,1591,1041
129282,-,295-268=,27,253-219=,34,1544,1958
129283,-,295-269=,26,208-183=,25,1627,914
129284,-,295-270=,25,286-159=,127,914,6804
129285,-,295-271=,24,130-123=,7,1187,22
129286,-,295-272=,23,257-254=,3,1419,18
129287,-,295-273=,22,203-116=,87,1313,4044
129288,-,295-274=,21,194-181=,13,1691,1032
129289,-,295-275=,20,257-196=,61,508,5547
129290,-,295-276=,19,246-235=,11,777,806
129291,-,295-277=,18,78-54=,24,972,1187
129292,-,295-278=,17,195-126=,69,1114,3076
129293,-,295-279=,16,34-21=,13,845,1032
129294,-,295-280=,15,267-16=,251,868,13860
129295,-,295-281=,14,274-158=,116,975,8027
129296,-,295-282=,13,83-21=,62,1032,5538
129297,-,295-283=,12,158-14=,144,717,8929
129298,-,295-284=,11,279-136=,143,806,10290
129299,-,295-285=,10,270-15=,255,605,3192
129300,-,295-286=,9,220-160=,60,24,1399
129301,-,295-287=,8,174-168=,6,23,21
129302,-,295-288=,7,94-91=,3,22,18
129303,-,295-289=,6,222-21=,201,21,679
129304,-,295-290=,5,78-64=,14,20,975
129305,-,295-291=,4,266-219=,47,19,2618
129306,-,295-292=,3,242-146=,96,18,4161
