clean,corrupted,label1,label2
The attack lasted from the year 1147 to the year 114,The attack lasted from the year 1101 to the year 114,4,7
The progress lasted from the year 1310 to the year 131,The progress lasted from the year 1301 to the year 131,1,0
The deal lasted from the year 1134 to the year 113,The deal lasted from the year 1101 to the year 113,3,4
The work lasted from the year 1265 to the year 126,The work lasted from the year 1201 to the year 126,6,5
The challenge lasted from the year 1119 to the year 111,The challenge lasted from the year 1101 to the year 111,1,9
The relationship lasted from the year 1173 to the year 117,The relationship lasted from the year 1101 to the year 117,7,3
The shift lasted from the year 1597 to the year 159,The shift lasted from the year 1501 to the year 159,9,7
The employment lasted from the year 1823 to the year 182,The employment lasted from the year 1801 to the year 182,2,3
The relationship lasted from the year 1215 to the year 121,The relationship lasted from the year 1201 to the year 121,1,5
The tests lasted from the year 1277 to the year 127,The tests lasted from the year 1201 to the year 127,7,7
The testing lasted from the year 1513 to the year 151,The testing lasted from the year 1501 to the year 151,1,3
The construction lasted from the year 1745 to the year 174,The construction lasted from the year 1701 to the year 174,4,5
The project lasted from the year 1427 to the year 142,The project lasted from the year 1401 to the year 142,2,7
The trial lasted from the year 1329 to the year 132,The trial lasted from the year 1301 to the year 132,2,9
The case lasted from the year 1567 to the year 156,The case lasted from the year 1501 to the year 156,6,7
The increase lasted from the year 1249 to the year 124,The increase lasted from the year 1201 to the year 124,4,9
The evaluation lasted from the year 1551 to the year 155,The evaluation lasted from the year 1501 to the year 155,5,1
The trip lasted from the year 1334 to the year 133,The trip lasted from the year 1301 to the year 133,3,4
The quest lasted from the year 1179 to the year 117,The quest lasted from the year 1101 to the year 117,7,9
The tour lasted from the year 1596 to the year 159,The tour lasted from the year 1501 to the year 159,9,6
The coma lasted from the year 1257 to the year 125,The coma lasted from the year 1201 to the year 125,5,7
The construction lasted from the year 1389 to the year 138,The construction lasted from the year 1301 to the year 138,8,9
The order lasted from the year 1498 to the year 149,The order lasted from the year 1401 to the year 149,9,8
The impact lasted from the year 1552 to the year 155,The impact lasted from the year 1501 to the year 155,5,2
The test lasted from the year 1173 to the year 117,The test lasted from the year 1101 to the year 117,7,3
The plan lasted from the year 1839 to the year 183,The plan lasted from the year 1801 to the year 183,3,9
The rule lasted from the year 1419 to the year 141,The rule lasted from the year 1401 to the year 141,1,9
The riot lasted from the year 1240 to the year 124,The riot lasted from the year 1201 to the year 124,4,0
The program lasted from the year 1150 to the year 115,The program lasted from the year 1101 to the year 115,5,0
The project lasted from the year 1457 to the year 145,The project lasted from the year 1401 to the year 145,5,7
The existence lasted from the year 1134 to the year 113,The existence lasted from the year 1101 to the year 113,3,4
The attack lasted from the year 1770 to the year 177,The attack lasted from the year 1701 to the year 177,7,0
The work lasted from the year 1891 to the year 189,The work lasted from the year 1801 to the year 189,9,1
The program lasted from the year 1516 to the year 151,The program lasted from the year 1501 to the year 151,1,6
The impact lasted from the year 1494 to the year 149,The impact lasted from the year 1401 to the year 149,9,4
The tour lasted from the year 1152 to the year 115,The tour lasted from the year 1101 to the year 115,5,2
The competition lasted from the year 1274 to the year 127,The competition lasted from the year 1201 to the year 127,7,4
The testing lasted from the year 1891 to the year 189,The testing lasted from the year 1801 to the year 189,9,1
The trip lasted from the year 1530 to the year 153,The trip lasted from the year 1501 to the year 153,3,0
The project lasted from the year 1445 to the year 144,The project lasted from the year 1401 to the year 144,4,5
The impact lasted from the year 1410 to the year 141,The impact lasted from the year 1401 to the year 141,1,0
The tour lasted from the year 1582 to the year 158,The tour lasted from the year 1501 to the year 158,8,2
The growth lasted from the year 1295 to the year 129,The growth lasted from the year 1201 to the year 129,9,5
The challenge lasted from the year 1522 to the year 152,The challenge lasted from the year 1501 to the year 152,2,2
The testing lasted from the year 1353 to the year 135,The testing lasted from the year 1301 to the year 135,5,3
The construction lasted from the year 1489 to the year 148,The construction lasted from the year 1401 to the year 148,8,9
The coma lasted from the year 1585 to the year 158,The coma lasted from the year 1501 to the year 158,8,5
The case lasted from the year 1108 to the year 110,The case lasted from the year 1101 to the year 110,0,8
The growth lasted from the year 1381 to the year 138,The growth lasted from the year 1301 to the year 138,8,1
The evaluation lasted from the year 1895 to the year 189,The evaluation lasted from the year 1801 to the year 189,9,5
The impact lasted from the year 1408 to the year 140,The impact lasted from the year 1401 to the year 140,0,8
The progress lasted from the year 1558 to the year 155,The progress lasted from the year 1501 to the year 155,5,8
The challenge lasted from the year 1572 to the year 157,The challenge lasted from the year 1501 to the year 157,7,2
The tests lasted from the year 1729 to the year 172,The tests lasted from the year 1701 to the year 172,2,9
The exchange lasted from the year 1595 to the year 159,The exchange lasted from the year 1501 to the year 159,9,5
The testing lasted from the year 1650 to the year 165,The testing lasted from the year 1601 to the year 165,5,0
The program lasted from the year 1281 to the year 128,The program lasted from the year 1201 to the year 128,8,1
The evaluation lasted from the year 1855 to the year 185,The evaluation lasted from the year 1801 to the year 185,5,5
The existence lasted from the year 1830 to the year 183,The existence lasted from the year 1801 to the year 183,3,0
The fall lasted from the year 1215 to the year 121,The fall lasted from the year 1201 to the year 121,1,5
The tests lasted from the year 1329 to the year 132,The tests lasted from the year 1301 to the year 132,2,9
The coma lasted from the year 1378 to the year 137,The coma lasted from the year 1301 to the year 137,7,8
The attack lasted from the year 1720 to the year 172,The attack lasted from the year 1701 to the year 172,2,0
The process lasted from the year 1372 to the year 137,The process lasted from the year 1301 to the year 137,7,2
The impact lasted from the year 1119 to the year 111,The impact lasted from the year 1101 to the year 111,1,9
The order lasted from the year 1366 to the year 136,The order lasted from the year 1301 to the year 136,6,6
The program lasted from the year 1509 to the year 150,The program lasted from the year 1501 to the year 150,0,9
The trial lasted from the year 1706 to the year 170,The trial lasted from the year 1701 to the year 170,0,6
The shift lasted from the year 1171 to the year 117,The shift lasted from the year 1101 to the year 117,7,1
The effect lasted from the year 1296 to the year 129,The effect lasted from the year 1201 to the year 129,9,6
The study lasted from the year 1278 to the year 127,The study lasted from the year 1201 to the year 127,7,8
The increase lasted from the year 1523 to the year 152,The increase lasted from the year 1501 to the year 152,2,3
