clean,corrupted,label1,label2
The decline lasted from the year 1638 to the year 163,The decline lasted from the year 1601 to the year 163,3,8
The outcome lasted from the year 1232 to the year 123,The outcome lasted from the year 1201 to the year 123,3,2
The operation lasted from the year 1461 to the year 146,The operation lasted from the year 1401 to the year 146,6,1
The experiments lasted from the year 1219 to the year 121,The experiments lasted from the year 1201 to the year 121,1,9
The journey lasted from the year 1174 to the year 117,The journey lasted from the year 1101 to the year 117,7,4
The tradition lasted from the year 1237 to the year 123,The tradition lasted from the year 1201 to the year 123,3,7
The study lasted from the year 1816 to the year 181,The study lasted from the year 1801 to the year 181,1,6
The romance lasted from the year 1513 to the year 151,The romance lasted from the year 1501 to the year 151,1,3
The impact lasted from the year 1792 to the year 179,The impact lasted from the year 1701 to the year 179,9,2
The project lasted from the year 1362 to the year 136,The project lasted from the year 1301 to the year 136,6,2
The outcome lasted from the year 1296 to the year 129,The outcome lasted from the year 1201 to the year 129,9,6
The convention lasted from the year 1497 to the year 149,The convention lasted from the year 1401 to the year 149,9,7
The pursuit lasted from the year 1398 to the year 139,The pursuit lasted from the year 1301 to the year 139,9,8
The contract lasted from the year 1308 to the year 130,The contract lasted from the year 1301 to the year 130,0,8
The case lasted from the year 1348 to the year 134,The case lasted from the year 1301 to the year 134,4,8
The contact lasted from the year 1553 to the year 155,The contact lasted from the year 1501 to the year 155,5,3
The plan lasted from the year 1355 to the year 135,The plan lasted from the year 1301 to the year 135,5,5
The experiments lasted from the year 1276 to the year 127,The experiments lasted from the year 1201 to the year 127,7,6
The exchange lasted from the year 1627 to the year 162,The exchange lasted from the year 1601 to the year 162,2,7
The testing lasted from the year 1793 to the year 179,The testing lasted from the year 1701 to the year 179,9,3
The program lasted from the year 1348 to the year 134,The program lasted from the year 1301 to the year 134,4,8
The friendship lasted from the year 1539 to the year 153,The friendship lasted from the year 1501 to the year 153,3,9
The quest lasted from the year 1644 to the year 164,The quest lasted from the year 1601 to the year 164,4,4
The employment lasted from the year 1515 to the year 151,The employment lasted from the year 1501 to the year 151,1,5
The competition lasted from the year 1456 to the year 145,The competition lasted from the year 1401 to the year 145,5,6
The trial lasted from the year 1362 to the year 136,The trial lasted from the year 1301 to the year 136,6,2
The increase lasted from the year 1295 to the year 129,The increase lasted from the year 1201 to the year 129,9,5
The process lasted from the year 1708 to the year 170,The process lasted from the year 1701 to the year 170,0,8
The contact lasted from the year 1186 to the year 118,The contact lasted from the year 1101 to the year 118,8,6
The case lasted from the year 1820 to the year 182,The case lasted from the year 1801 to the year 182,2,0
The custody lasted from the year 1792 to the year 179,The custody lasted from the year 1701 to the year 179,9,2
The impact lasted from the year 1849 to the year 184,The impact lasted from the year 1801 to the year 184,4,9
The convention lasted from the year 1198 to the year 119,The convention lasted from the year 1101 to the year 119,9,8
The expedition lasted from the year 1566 to the year 156,The expedition lasted from the year 1501 to the year 156,6,6
The friendship lasted from the year 1388 to the year 138,The friendship lasted from the year 1301 to the year 138,8,8
The marriage lasted from the year 1156 to the year 115,The marriage lasted from the year 1101 to the year 115,5,6
The cooperation lasted from the year 1665 to the year 166,The cooperation lasted from the year 1601 to the year 166,6,5
The contract lasted from the year 1509 to the year 150,The contract lasted from the year 1501 to the year 150,0,9
The relationship lasted from the year 1528 to the year 152,The relationship lasted from the year 1501 to the year 152,2,8
The chaos lasted from the year 1311 to the year 131,The chaos lasted from the year 1301 to the year 131,1,1
The construction lasted from the year 1465 to the year 146,The construction lasted from the year 1401 to the year 146,6,5
The rise lasted from the year 1377 to the year 137,The rise lasted from the year 1301 to the year 137,7,7
The collaboration lasted from the year 1522 to the year 152,The collaboration lasted from the year 1501 to the year 152,2,2
The collaboration lasted from the year 1496 to the year 149,The collaboration lasted from the year 1401 to the year 149,9,6
The expedition lasted from the year 1839 to the year 183,The expedition lasted from the year 1801 to the year 183,3,9
The therapy lasted from the year 1855 to the year 185,The therapy lasted from the year 1801 to the year 185,5,5
The voyage lasted from the year 1504 to the year 150,The voyage lasted from the year 1501 to the year 150,0,4
The friendship lasted from the year 1558 to the year 155,The friendship lasted from the year 1501 to the year 155,5,8
The rule lasted from the year 1274 to the year 127,The rule lasted from the year 1201 to the year 127,7,4
The relationship lasted from the year 1670 to the year 167,The relationship lasted from the year 1601 to the year 167,7,0
The plan lasted from the year 1127 to the year 112,The plan lasted from the year 1101 to the year 112,2,7
The campaign lasted from the year 1882 to the year 188,The campaign lasted from the year 1801 to the year 188,8,2
The evaluation lasted from the year 1377 to the year 137,The evaluation lasted from the year 1301 to the year 137,7,7
The affair lasted from the year 1475 to the year 147,The affair lasted from the year 1401 to the year 147,7,5
The testing lasted from the year 1490 to the year 149,The testing lasted from the year 1401 to the year 149,9,0
The testing lasted from the year 1528 to the year 152,The testing lasted from the year 1501 to the year 152,2,8
The experiments lasted from the year 1577 to the year 157,The experiments lasted from the year 1501 to the year 157,7,7
The plan lasted from the year 1239 to the year 123,The plan lasted from the year 1201 to the year 123,3,9
The progress lasted from the year 1389 to the year 138,The progress lasted from the year 1301 to the year 138,8,9
The assessment lasted from the year 1693 to the year 169,The assessment lasted from the year 1601 to the year 169,9,3
The work lasted from the year 1753 to the year 175,The work lasted from the year 1701 to the year 175,5,3
The chaos lasted from the year 1638 to the year 163,The chaos lasted from the year 1601 to the year 163,3,8
The marriage lasted from the year 1758 to the year 175,The marriage lasted from the year 1701 to the year 175,5,8
The consequence lasted from the year 1390 to the year 139,The consequence lasted from the year 1301 to the year 139,9,0
The marriage lasted from the year 1278 to the year 127,The marriage lasted from the year 1201 to the year 127,7,8
The custody lasted from the year 1456 to the year 145,The custody lasted from the year 1401 to the year 145,5,6
The work lasted from the year 1874 to the year 187,The work lasted from the year 1801 to the year 187,7,4
The friendship lasted from the year 1857 to the year 185,The friendship lasted from the year 1801 to the year 185,5,7
The progress lasted from the year 1263 to the year 126,The progress lasted from the year 1201 to the year 126,6,3
The cooperation lasted from the year 1894 to the year 189,The cooperation lasted from the year 1801 to the year 189,9,4
The cooperation lasted from the year 1560 to the year 156,The cooperation lasted from the year 1501 to the year 156,6,0
The outcome lasted from the year 1605 to the year 160,The outcome lasted from the year 1601 to the year 160,0,5
The evaluation lasted from the year 1536 to the year 153,The evaluation lasted from the year 1501 to the year 153,3,6
