,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
908,"Then, Cody and Megan were thinking about going to the house. Megan wanted to give a necklace to","Then, Cody and Megan were thinking about going to the house. Adam wanted to give a necklace to","Then, Cody and Megan were thinking about going to the house. Cody wanted to give a necklace to",57282,54529
571,"Then, Jacob and Laura were thinking about going to the hospital. Laura wanted to give a bone to","Then, Jacob and Laura were thinking about going to the hospital. Brittany wanted to give a bone to","Then, Jacob and Laura were thinking about going to the hospital. Jacob wanted to give a bone to",24521,29828
342,"After Andrea and Jason went to the station, Andrea gave a necklace to","After Andrea and Jason went to the station, Nicholas gave a necklace to","After Andrea and Jason went to the station, Jason gave a necklace to",18477,40084
446,"Then, Lisa and Kimberly went to the school. Kimberly gave a necklace to","Then, Lisa and Kimberly went to the school. Charles gave a necklace to","Then, Lisa and Kimberly went to the school. Lisa gave a necklace to",28556,85653
133,"After David and Jose went to the house, Jose gave a ring to","After David and Jose went to the house, Andrew gave a ring to","After David and Jose went to the house, David gave a ring to",6798,10860
949,"Then, Steven and Justin went to the house. Justin gave a snack to","Then, Steven and Justin went to the house. Andrea gave a snack to","Then, Steven and Justin went to the house. Steven gave a snack to",23644,22467
502,"Then, Nathan and Steven had a lot of fun at the restaurant. Nathan gave a drink to","Then, Nathan and Steven had a lot of fun at the restaurant. Erica gave a drink to","Then, Nathan and Steven had a lot of fun at the restaurant. Steven gave a drink to",23644,36737
459,"Then, Robert and Michael went to the hospital. Robert gave a snack to","Then, Robert and Michael went to the hospital. Katherine gave a snack to","Then, Robert and Michael went to the hospital. Michael gave a snack to",7937,8397
946,"Then, William and Alexander had a long argument, and afterwards Alexander said to","Then, William and Alexander had a long argument, and afterwards Shannon said to","Then, William and Alexander had a long argument, and afterwards William said to",12375,20042
209,"After Nathan and Lindsay went to the hospital, Lindsay gave a bone to","After Nathan and Lindsay went to the hospital, Andrea gave a bone to","After Nathan and Lindsay went to the hospital, Nathan gave a bone to",36737,62784
206,"When Christine and Erin got a kiss at the restaurant, Erin decided to give it to","When Christine and Erin got a kiss at the restaurant, Jamie decided to give it to","When Christine and Erin got a kiss at the restaurant, Christine decided to give it to",45893,55814
227,"Then, Courtney and Samuel were working at the office. Samuel decided to give a drink to","Then, Courtney and Samuel were working at the office. Vanessa decided to give a drink to","Then, Courtney and Samuel were working at the office. Courtney decided to give a drink to",70682,31907
458,"Then, Stephen and Lauren were thinking about going to the house. Stephen wanted to give a computer to","Then, Stephen and Lauren were thinking about going to the house. Vanessa wanted to give a computer to","Then, Stephen and Lauren were thinking about going to the house. Lauren wanted to give a computer to",42360,18095
150,"When Jesse and Gregory got a basketball at the restaurant, Gregory decided to give it to","When Jesse and Gregory got a basketball at the restaurant, Joshua decided to give it to","When Jesse and Gregory got a basketball at the restaurant, Jesse decided to give it to",39171,42969
233,"After Kyle and Bradley went to the school, Kyle gave a basketball to","After Kyle and Bradley went to the school, Brittany gave a basketball to","After Kyle and Bradley went to the school, Bradley gave a basketball to",36448,30259
232,"When Erica and Jason got a drink at the hospital, Jason decided to give it to","When Erica and Jason got a drink at the hospital, Kyle decided to give it to","When Erica and Jason got a drink at the hospital, Erica decided to give it to",91835,18477
687,"Then, Nathan and Bradley had a long argument, and afterwards Nathan said to","Then, Nathan and Bradley had a long argument, and afterwards Charles said to","Then, Nathan and Bradley had a long argument, and afterwards Bradley said to",36448,36737
203,"Then, Adam and Patrick had a lot of fun at the store. Patrick gave a drink to","Then, Adam and Patrick had a lot of fun at the store. Matthew gave a drink to","Then, Adam and Patrick had a lot of fun at the store. Adam gave a drink to",15037,19626
805,"Then, Jesse and Joseph had a long argument, and afterwards Jesse said to","Then, Jesse and Joseph had a long argument, and afterwards Allison said to","Then, Jesse and Joseph had a long argument, and afterwards Joseph said to",15115,39171
954,"Then, Matthew and Katherine had a long argument, and afterwards Katherine said to","Then, Matthew and Katherine had a long argument, and afterwards Sara said to","Then, Matthew and Katherine had a long argument, and afterwards Matthew said to",18939,61326
350,"After Andrew and Lauren went to the store, Andrew gave a basketball to","After Andrew and Lauren went to the store, Aaron gave a basketball to","After Andrew and Lauren went to the store, Lauren gave a basketball to",42360,13615
624,"After Alicia and Michelle went to the office, Alicia gave a basketball to","After Alicia and Michelle went to the office, Lindsey gave a basketball to","After Alicia and Michelle went to the office, Michelle gave a basketball to",32026,78902
596,"Then, Matthew and Andrew were thinking about going to the garden. Andrew wanted to give a ring to","Then, Matthew and Andrew were thinking about going to the garden. Elizabeth wanted to give a ring to","Then, Matthew and Andrew were thinking about going to the garden. Matthew wanted to give a ring to",18939,13615
395,"Then, Jesse and Andrew were working at the restaurant. Jesse decided to give a computer to","Then, Jesse and Andrew were working at the restaurant. Jose decided to give a computer to","Then, Jesse and Andrew were working at the restaurant. Andrew decided to give a computer to",13615,39171
728,"Then, Vanessa and Amanda went to the hospital. Vanessa gave a bone to","Then, Vanessa and Amanda went to the hospital. Melissa gave a bone to","Then, Vanessa and Amanda went to the hospital. Amanda gave a bone to",41759,70519
172,"Then, Tiffany and Amber had a lot of fun at the hospital. Tiffany gave a basketball to","Then, Tiffany and Amber had a lot of fun at the hospital. Jonathan gave a basketball to","Then, Tiffany and Amber had a lot of fun at the hospital. Amber gave a basketball to",46664,67473
167,"Then, Stephen and Timothy were working at the store. Stephen decided to give a basketball to","Then, Stephen and Timothy were working at the store. Bryan decided to give a basketball to","Then, Stephen and Timothy were working at the store. Timothy decided to give a basketball to",44468,18095
339,"Then, Robert and Nicholas were thinking about going to the station. Robert wanted to give a necklace to","Then, Robert and Nicholas were thinking about going to the station. Amanda wanted to give a necklace to","Then, Robert and Nicholas were thinking about going to the station. Nicholas wanted to give a necklace to",39696,8397
327,"Then, Jacob and Christine had a lot of fun at the station. Christine gave a snack to","Then, Jacob and Christine had a lot of fun at the station. Dustin gave a snack to","Then, Jacob and Christine had a lot of fun at the station. Jacob gave a snack to",24521,45893
804,"When Christine and Jacob got a computer at the station, Christine decided to give it to","When Christine and Jacob got a computer at the station, Kenneth decided to give it to","When Christine and Jacob got a computer at the station, Jacob decided to give it to",24521,45893
239,"Then, Jeremy and Lauren were working at the school. Lauren decided to give a computer to","Then, Jeremy and Lauren were working at the school. Ashley decided to give a computer to","Then, Jeremy and Lauren were working at the school. Jeremy decided to give a computer to",27118,42360
51,"After Christine and Matthew went to the restaurant, Matthew gave a kiss to","After Christine and Matthew went to the restaurant, Anthony gave a kiss to","After Christine and Matthew went to the restaurant, Christine gave a kiss to",45893,18939
842,"Then, Rachel and Thomas were thinking about going to the hospital. Thomas wanted to give a necklace to","Then, Rachel and Thomas were thinking about going to the hospital. Crystal wanted to give a necklace to","Then, Rachel and Thomas were thinking about going to the hospital. Rachel wanted to give a necklace to",31432,11108
740,"Then, James and Mary had a long argument, and afterwards James said to","Then, James and Mary had a long argument, and afterwards William said to","Then, James and Mary had a long argument, and afterwards Mary said to",10244,7801
