,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
519,"When Brandon and Jason got a ring at the store, Jason decided to give it to","When Brandon and Jason got a ring at the store, Adam decided to give it to","When Brandon and Jason got a ring at the store, Brandon decided to give it to",32866,18984
65,"Then, Megan and Lindsey were working at the store. Megan decided to give a necklace to","Then, Megan and Lindsey were working at the store. Benjamin decided to give a necklace to","Then, Megan and Lindsey were working at the store. Lindsey decided to give a necklace to",65379,55629
385,"After Benjamin and Richard went to the store, Benjamin gave a basketball to","After Benjamin and Richard went to the store, Stephen gave a basketball to","After Benjamin and Richard went to the store, Richard gave a basketball to",12131,30411
223,"Then, Tiffany and Brittany were working at the house. Brittany decided to give a kiss to","Then, Tiffany and Brittany were working at the house. Megan decided to give a kiss to","Then, Tiffany and Brittany were working at the house. Tiffany decided to give a kiss to",68573,89254
279,"Then, Jennifer and David were thinking about going to the garden. David wanted to give a bone to","Then, Jennifer and David were thinking about going to the garden. Jamie wanted to give a bone to","Then, Jennifer and David were thinking about going to the garden. Jennifer wanted to give a bone to",30750,6941
154,"When Robert and Charles got a basketball at the restaurant, Robert decided to give it to","When Robert and Charles got a basketball at the restaurant, Amy decided to give it to","When Robert and Charles got a basketball at the restaurant, Charles decided to give it to",15274,8563
827,"Then, Rachel and Benjamin were working at the restaurant. Benjamin decided to give a drink to","Then, Rachel and Benjamin were working at the restaurant. Stephanie decided to give a drink to","Then, Rachel and Benjamin were working at the restaurant. Rachel decided to give a drink to",32532,30411
444,"Then, Bryan and Crystal had a lot of fun at the house. Crystal gave a basketball to","Then, Bryan and Crystal had a lot of fun at the house. Jeffrey gave a basketball to","Then, Bryan and Crystal had a lot of fun at the house. Bryan gave a basketball to",37453,29016
570,"Then, Dustin and Alexander had a long argument, and afterwards Dustin said to","Then, Dustin and Alexander had a long argument, and afterwards Samuel said to","Then, Dustin and Alexander had a long argument, and afterwards Alexander said to",20643,79418
314,"Then, Angela and Elizabeth had a lot of fun at the hospital. Elizabeth gave a computer to","Then, Angela and Elizabeth had a lot of fun at the hospital. Michelle gave a computer to","Then, Angela and Elizabeth had a lot of fun at the hospital. Angela gave a computer to",38243,21393
913,"After Rebecca and Eric went to the hospital, Rebecca gave a ring to","After Rebecca and Eric went to the hospital, Andrea gave a ring to","After Rebecca and Eric went to the hospital, Eric gave a ring to",16645,45557
137,"When Nathan and Brian got a drink at the house, Nathan decided to give it to","When Nathan and Brian got a drink at the house, Jonathan decided to give it to","When Nathan and Brian got a drink at the house, Brian decided to give it to",17520,37837
912,"Then, Heather and Michael went to the office. Heather gave a drink to","Then, Heather and Michael went to the office. Lisa gave a drink to","Then, Heather and Michael went to the office. Michael gave a drink to",8096,47363
585,"Then, James and Patrick went to the garden. Patrick gave a basketball to","Then, James and Patrick went to the garden. Amber gave a basketball to","Then, James and Patrick went to the garden. James gave a basketball to",7957,20199
395,"Then, Ryan and Kenneth were working at the office. Kenneth decided to give a snack to","Then, Ryan and Kenneth were working at the office. Christopher decided to give a snack to","Then, Ryan and Kenneth were working at the office. Ryan decided to give a snack to",13960,49498
203,"Then, Emily and Joseph were working at the hospital. Joseph decided to give a ring to","Then, Emily and Joseph were working at the hospital. Nicole decided to give a ring to","Then, Emily and Joseph were working at the hospital. Emily decided to give a ring to",35266,15466
463,"Then, Kyle and Katie were working at the restaurant. Kyle decided to give a drink to","Then, Kyle and Katie were working at the restaurant. Christopher decided to give a drink to","Then, Kyle and Katie were working at the restaurant. Katie decided to give a drink to",45563,31359
179,"Then, Patrick and Thomas had a long argument, and afterwards Patrick said to","Then, Patrick and Thomas had a long argument, and afterwards Samantha said to","Then, Patrick and Thomas had a long argument, and afterwards Thomas said to",11355,20199
987,"Then, Katie and Lisa were thinking about going to the garden. Katie wanted to give a drink to","Then, Katie and Lisa were thinking about going to the garden. Jeffrey wanted to give a drink to","Then, Katie and Lisa were thinking about going to the garden. Lisa wanted to give a drink to",29656,45563
412,"After Ashley and John went to the hospital, Ashley gave a drink to","After Ashley and John went to the hospital, Heather gave a drink to","After Ashley and John went to the hospital, John gave a drink to",3842,38218
194,"When Courtney and Megan got a drink at the house, Megan decided to give it to","When Courtney and Megan got a drink at the house, Jesse decided to give it to","When Courtney and Megan got a drink at the house, Courtney decided to give it to",71782,55629
846,"When Lindsay and Melissa got a snack at the restaurant, Lindsay decided to give it to","When Lindsay and Melissa got a snack at the restaurant, Jacob decided to give it to","When Lindsay and Melissa got a snack at the restaurant, Melissa decided to give it to",48148,63884
668,"When Amber and Sarah got a snack at the store, Sarah decided to give it to","When Amber and Sarah got a snack at the store, Danielle decided to give it to","When Amber and Sarah got a snack at the store, Amber decided to give it to",47764,21077
477,"Then, Mary and James were thinking about going to the school. Mary wanted to give a ring to","Then, Mary and James were thinking about going to the school. Christina wanted to give a ring to","Then, Mary and James were thinking about going to the school. James wanted to give a ring to",7957,10455
873,"Then, Christine and Amy had a lot of fun at the store. Christine gave a basketball to","Then, Christine and Amy had a lot of fun at the store. Lindsey gave a basketball to","Then, Christine and Amy had a lot of fun at the store. Amy gave a basketball to",29793,46993
539,"Then, Ryan and Richard were working at the garden. Ryan decided to give a ring to","Then, Ryan and Richard were working at the garden. Michael decided to give a ring to","Then, Ryan and Richard were working at the garden. Richard decided to give a ring to",12131,13960
974,"Then, Paul and Jacob had a lot of fun at the hospital. Paul gave a snack to","Then, Paul and Jacob had a lot of fun at the hospital. Brian gave a snack to","Then, Paul and Jacob had a lot of fun at the hospital. Jacob gave a snack to",25537,7043
77,"Then, Charles and Brittany went to the hospital. Charles gave a bone to","Then, Charles and Brittany went to the hospital. Jamie gave a bone to","Then, Charles and Brittany went to the hospital. Brittany gave a bone to",89254,15274
797,"Then, Matthew and Allison had a lot of fun at the hospital. Allison gave a kiss to","Then, Matthew and Allison had a lot of fun at the hospital. Aaron gave a kiss to","Then, Matthew and Allison had a lot of fun at the hospital. Matthew gave a kiss to",19475,63508
107,"Then, Jason and Justin had a long argument, and afterwards Justin said to","Then, Jason and Justin had a long argument, and afterwards Nicole said to","Then, Jason and Justin had a long argument, and afterwards Jason said to",18984,23278
566,"Then, Jesse and Eric were thinking about going to the restaurant. Jesse wanted to give a kiss to","Then, Jesse and Eric were thinking about going to the restaurant. Kyle wanted to give a kiss to","Then, Jesse and Eric were thinking about going to the restaurant. Eric wanted to give a kiss to",16645,40271
898,"Then, Erica and Daniel went to the store. Daniel gave a bone to","Then, Erica and Daniel went to the store. Aaron gave a bone to","Then, Erica and Daniel went to the store. Erica gave a bone to",92935,15469
896,"Then, Patrick and Danielle were thinking about going to the station. Danielle wanted to give a basketball to","Then, Patrick and Danielle were thinking about going to the station. Stephanie wanted to give a basketball to","Then, Patrick and Danielle were thinking about going to the station. Patrick wanted to give a basketball to",20199,72716
