,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
982,"Then, Joseph and Jose were working at the station. Joseph decided to give a ring to","Then, Joseph and Jose were working at the station. Ryan decided to give a ring to","Then, Joseph and Jose were working at the station. Jose decided to give a ring to",7050,8986
547,"Then, Amanda and Jonathan had a long argument, and afterwards Jonathan said to","Then, Amanda and Jonathan had a long argument, and afterwards Lauren said to","Then, Amanda and Jonathan had a long argument, and afterwards Amanda said to",27181,17424
757,"Then, Joshua and Matthew were thinking about going to the office. Matthew wanted to give a bone to","Then, Joshua and Matthew were thinking about going to the office. Stephen wanted to give a bone to","Then, Joshua and Matthew were thinking about going to the office. Joshua wanted to give a bone to",29070,16073
866,"Then, Michelle and Patrick had a long argument, and afterwards Patrick said to","Then, Michelle and Patrick had a long argument, and afterwards Tyler said to","Then, Michelle and Patrick had a long argument, and afterwards Michelle said to",25738,14455
903,"Then, Samuel and Andrea had a long argument, and afterwards Samuel said to","Then, Samuel and Andrea had a long argument, and afterwards Alexander said to","Then, Samuel and Andrea had a long argument, and afterwards Andrea said to",24777,17363
118,"Then, Robert and Sara had a lot of fun at the school. Robert gave a ring to","Then, Robert and Sara had a lot of fun at the school. Kevin gave a ring to","Then, Robert and Sara had a lot of fun at the school. Sara gave a ring to",24133,6374
877,"Then, Rebecca and Samuel had a long argument, and afterwards Rebecca said to","Then, Rebecca and Samuel had a long argument, and afterwards Jessica said to","Then, Rebecca and Samuel had a long argument, and afterwards Samuel said to",17363,26782
430,"When Rebecca and Nathan got a bone at the garden, Nathan decided to give it to","When Rebecca and Nathan got a bone at the garden, Nicholas decided to give it to","When Rebecca and Nathan got a bone at the garden, Rebecca decided to give it to",26782,21282
611,"After David and Kelly went to the station, David gave a bone to","After David and Kelly went to the station, Jessica gave a bone to","After David and Kelly went to the station, Kelly gave a bone to",16050,5185
315,"Then, Stephen and Anthony were working at the house. Anthony decided to give a ring to","Then, Stephen and Anthony were working at the house. Jesse decided to give a ring to","Then, Stephen and Anthony were working at the house. Stephen decided to give a ring to",13100,15857
663,"Then, Jamie and Benjamin went to the store. Benjamin gave a drink to","Then, Jamie and Benjamin went to the store. Mark gave a drink to","Then, Jamie and Benjamin went to the store. Jamie gave a drink to",19785,19026
51,"Then, Alexander and Stephen had a lot of fun at the restaurant. Stephen gave a snack to","Then, Alexander and Stephen had a lot of fun at the restaurant. Samuel gave a snack to","Then, Alexander and Stephen had a lot of fun at the restaurant. Alexander gave a snack to",11823,13100
198,"Then, Eric and Laura had a lot of fun at the restaurant. Laura gave a kiss to","Then, Eric and Laura had a lot of fun at the restaurant. Angela gave a kiss to","Then, Eric and Laura had a lot of fun at the restaurant. Eric gave a kiss to",13635,16913
451,"Then, Daniel and Steven were thinking about going to the hospital. Steven wanted to give a ring to","Then, Daniel and Steven were thinking about going to the hospital. Andrew wanted to give a ring to","Then, Daniel and Steven were thinking about going to the hospital. Daniel wanted to give a ring to",8871,21025
509,"Then, Jeremy and Jason were thinking about going to the store. Jeremy wanted to give a necklace to","Then, Jeremy and Jason were thinking about going to the store. Bryan wanted to give a necklace to","Then, Jeremy and Jason were thinking about going to the store. Jason wanted to give a necklace to",15645,25019
913,"Then, Thomas and Andrea were thinking about going to the office. Thomas wanted to give a snack to","Then, Thomas and Andrea were thinking about going to the office. Laura wanted to give a snack to","Then, Thomas and Andrea were thinking about going to the office. Andrea wanted to give a snack to",24777,6851
871,"After Gregory and David went to the school, Gregory gave a drink to","After Gregory and David went to the school, Emily gave a drink to","After Gregory and David went to the school, David gave a drink to",5185,27881
323,"When Sean and Paul got a ring at the store, Paul decided to give it to","When Sean and Paul got a ring at the store, Rebecca decided to give it to","When Sean and Paul got a ring at the store, Sean decided to give it to",21236,4688
692,"Then, Jamie and James went to the restaurant. James gave a bone to","Then, Jamie and James went to the restaurant. Anthony gave a bone to","Then, Jamie and James went to the restaurant. Jamie gave a bone to",19785,5565
49,"When Michelle and Paul got a drink at the store, Michelle decided to give it to","When Michelle and Paul got a drink at the store, Patrick decided to give it to","When Michelle and Paul got a drink at the store, Paul decided to give it to",4688,25738
164,"Then, Sara and William had a long argument, and afterwards William said to","Then, Sara and William had a long argument, and afterwards Rebecca said to","Then, Sara and William had a long argument, and afterwards Sara said to",24133,5014
462,"After Eric and Thomas went to the house, Thomas gave a snack to","After Eric and Thomas went to the house, Jacob gave a snack to","After Eric and Thomas went to the house, Eric gave a snack to",13635,6851
346,"Then, Samuel and Andrea were working at the restaurant. Samuel decided to give a basketball to","Then, Samuel and Andrea were working at the restaurant. Bryan decided to give a basketball to","Then, Samuel and Andrea were working at the restaurant. Andrea decided to give a basketball to",24777,17363
656,"After Sean and Samuel went to the school, Sean gave a bone to","After Sean and Samuel went to the school, Thomas gave a bone to","After Sean and Samuel went to the school, Samuel gave a bone to",17363,21236
591,"Then, Christopher and Jennifer had a long argument, and afterwards Christopher said to","Then, Christopher and Jennifer had a long argument, and afterwards Rachel said to","Then, Christopher and Jennifer had a long argument, and afterwards Jennifer said to",22279,18329
580,"Then, Laura and Bryan went to the store. Laura gave a kiss to","Then, Laura and Bryan went to the store. Jeremy gave a kiss to","Then, Laura and Bryan went to the store. Bryan gave a kiss to",28687,16913
425,"Then, Laura and Jennifer had a lot of fun at the station. Jennifer gave a computer to","Then, Laura and Jennifer had a lot of fun at the station. Charles gave a computer to","Then, Laura and Jennifer had a lot of fun at the station. Laura gave a computer to",16913,22279
0,"Then, Joshua and Amanda were working at the restaurant. Joshua decided to give a ring to","Then, Joshua and Amanda were working at the restaurant. Jose decided to give a ring to","Then, Joshua and Amanda were working at the restaurant. Amanda decided to give a ring to",27181,29070
721,"Then, Scott and Jessica had a lot of fun at the garden. Jessica gave a drink to","Then, Scott and Jessica had a lot of fun at the garden. Nathan gave a drink to","Then, Scott and Jessica had a lot of fun at the garden. Scott gave a drink to",8404,24830
379,"Then, Kyle and Emily had a lot of fun at the restaurant. Kyle gave a ring to","Then, Kyle and Emily had a lot of fun at the restaurant. Matthew gave a ring to","Then, Kyle and Emily had a lot of fun at the restaurant. Emily gave a ring to",17709,26131
362,"Then, Jonathan and John had a long argument, and afterwards Jonathan said to","Then, Jonathan and John had a long argument, and afterwards Paul said to","Then, Jonathan and John had a long argument, and afterwards John said to",2983,17424
161,"Then, Joseph and Jose went to the office. Jose gave a snack to","Then, Joseph and Jose went to the office. Andrew gave a snack to","Then, Joseph and Jose went to the office. Joseph gave a snack to",8986,7050
300,"After Robert and Steven went to the hospital, Robert gave a kiss to","After Robert and Steven went to the hospital, Eric gave a kiss to","After Robert and Steven went to the hospital, Steven gave a kiss to",21025,6374
