,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
885,"Then, Steven and Jason were working at the hospital. Steven decided to give a drink to","Then, Steven and Jason were working at the hospital. Nicole decided to give a drink to","Then, Steven and Jason were working at the hospital. Jason decided to give a drink to",16553,19436
627,"Then, Christine and Stephen had a lot of fun at the hospital. Christine gave a ring to","Then, Christine and Stephen had a lot of fun at the hospital. Christina gave a ring to","Then, Christine and Stephen had a lot of fun at the hospital. Stephen gave a ring to",12167,36449
560,"After James and Jesse went to the office, Jesse gave a kiss to","After James and Jesse went to the office, Sara gave a kiss to","After James and Jesse went to the office, James gave a kiss to",5490,31472
145,"Then, David and Adam had a lot of fun at the station. Adam gave a snack to","Then, David and Adam had a lot of fun at the station. Kevin gave a snack to","Then, David and Adam had a lot of fun at the station. David gave a snack to",5119,13187
630,"Then, Sara and Adam had a long argument, and afterwards Adam said to","Then, Sara and Adam had a long argument, and afterwards David said to","Then, Sara and Adam had a long argument, and afterwards Sara said to",31336,13187
73,"Then, Sarah and Sara had a long argument, and afterwards Sara said to","Then, Sarah and Sara had a long argument, and afterwards Jesse said to","Then, Sarah and Sara had a long argument, and afterwards Sarah said to",15458,31336
206,"Then, Justin and Jose were working at the garden. Justin decided to give a snack to","Then, Justin and Jose were working at the garden. Emily decided to give a snack to","Then, Justin and Jose were working at the garden. Jose decided to give a snack to",7924,20839
628,"When Crystal and Richard got a snack at the hospital, Richard decided to give it to","When Crystal and Richard got a snack at the hospital, Anthony decided to give it to","When Crystal and Richard got a snack at the hospital, Crystal decided to give it to",29509,7727
213,"Then, Lauren and Nathan were thinking about going to the station. Lauren wanted to give a snack to","Then, Lauren and Nathan were thinking about going to the station. Christina wanted to give a snack to","Then, Lauren and Nathan were thinking about going to the station. Nathan wanted to give a snack to",23662,33821
796,"Then, Elizabeth and Matthew were working at the house. Matthew decided to give a kiss to","Then, Elizabeth and Matthew were working at the house. Sarah decided to give a kiss to","Then, Elizabeth and Matthew were working at the house. Elizabeth decided to give a kiss to",12694,18322
798,"When Sean and Rebecca got a necklace at the house, Sean decided to give it to","When Sean and Rebecca got a necklace at the house, Shannon decided to give it to","When Sean and Rebecca got a necklace at the house, Rebecca decided to give it to",31959,22723
623,"Then, Nicholas and Robert had a long argument, and afterwards Nicholas said to","Then, Nicholas and Robert had a long argument, and afterwards Jamie said to","Then, Nicholas and Robert had a long argument, and afterwards Robert said to",6911,26876
900,"Then, Jose and Laura were working at the school. Jose decided to give a necklace to","Then, Jose and Laura were working at the school. Tyler decided to give a necklace to","Then, Jose and Laura were working at the school. Laura decided to give a necklace to",21960,7924
394,"After Stephen and Sarah went to the house, Stephen gave a necklace to","After Stephen and Sarah went to the house, Katie gave a necklace to","After Stephen and Sarah went to the house, Sarah gave a necklace to",15458,12167
677,"Then, Christopher and Paul were working at the hospital. Paul decided to give a ring to","Then, Christopher and Paul were working at the hospital. Samuel decided to give a ring to","Then, Christopher and Paul were working at the hospital. Christopher decided to give a ring to",19717,5171
169,"Then, Cody and Sara were thinking about going to the school. Sara wanted to give a necklace to","Then, Cody and Sara were thinking about going to the school. Christopher wanted to give a necklace to","Then, Cody and Sara were thinking about going to the school. Cody wanted to give a necklace to",48545,31336
438,"Then, Nicole and Justin were working at the school. Nicole decided to give a kiss to","Then, Nicole and Justin were working at the school. Patrick decided to give a kiss to","Then, Nicole and Justin were working at the school. Justin decided to give a kiss to",20839,37930
541,"When Michelle and Sarah got a bone at the house, Sarah decided to give it to","When Michelle and Sarah got a bone at the house, Cody decided to give it to","When Michelle and Sarah got a bone at the house, Michelle decided to give it to",28331,15458
28,"After Ashley and Jose went to the garden, Jose gave a snack to","After Ashley and Jose went to the garden, Allison gave a snack to","After Ashley and Jose went to the garden, Ashley gave a snack to",33747,7924
823,"After Amanda and Melissa went to the hospital, Melissa gave a snack to","After Amanda and Melissa went to the hospital, Joseph gave a snack to","After Amanda and Melissa went to the hospital, Amanda gave a snack to",33811,38994
908,"Then, Mary and Adam had a long argument, and afterwards Adam said to","Then, Mary and Adam had a long argument, and afterwards Gregory said to","Then, Mary and Adam had a long argument, and afterwards Mary said to",6393,13187
525,"When Michael and Gregory got a snack at the school, Michael decided to give it to","When Michael and Gregory got a snack at the school, Lauren decided to give it to","When Michael and Gregory got a snack at the school, Gregory decided to give it to",28991,6277
483,"After Melissa and John went to the restaurant, John gave a drink to","After Melissa and John went to the restaurant, Katie gave a drink to","After Melissa and John went to the restaurant, Melissa gave a drink to",38994,2516
995,"Then, Nicholas and Timothy had a long argument, and afterwards Nicholas said to","Then, Nicholas and Timothy had a long argument, and afterwards Sean said to","Then, Nicholas and Timothy had a long argument, and afterwards Timothy said to",32905,26876
236,"Then, Erin and Nicole went to the hospital. Nicole gave a necklace to","Then, Erin and Nicole went to the hospital. Sara gave a necklace to","Then, Erin and Nicole went to the hospital. Erin gave a necklace to",46604,37930
293,"Then, Andrew and Andrea had a lot of fun at the station. Andrea gave a computer to","Then, Andrew and Andrea had a lot of fun at the station. Aaron gave a computer to","Then, Andrew and Andrea had a lot of fun at the station. Andrew gave a computer to",11116,35944
875,"After Tyler and Erin went to the office, Tyler gave a bone to","After Tyler and Erin went to the office, Bryan gave a bone to","After Tyler and Erin went to the office, Erin gave a bone to",46604,26953
252,"Then, Christina and Matthew were thinking about going to the hospital. Matthew wanted to give a computer to","Then, Christina and Matthew were thinking about going to the hospital. Megan wanted to give a computer to","Then, Christina and Matthew were thinking about going to the hospital. Christina wanted to give a computer to",47831,18322
75,"After Brandon and Matthew went to the house, Brandon gave a kiss to","After Brandon and Matthew went to the house, John gave a kiss to","After Brandon and Matthew went to the house, Matthew gave a kiss to",18322,29040
174,"Then, Nicole and Bradley were working at the school. Bradley decided to give a drink to","Then, Nicole and Bradley were working at the school. Melissa decided to give a drink to","Then, Nicole and Bradley were working at the school. Nicole decided to give a drink to",37930,27991
258,"Then, Stephen and Kyle had a long argument, and afterwards Stephen said to","Then, Stephen and Kyle had a long argument, and afterwards Lauren said to","Then, Stephen and Kyle had a long argument, and afterwards Kyle said to",25856,12167
647,"Then, Tyler and Christina had a long argument, and afterwards Christina said to","Then, Tyler and Christina had a long argument, and afterwards Rachel said to","Then, Tyler and Christina had a long argument, and afterwards Tyler said to",26953,47831
470,"Then, Cody and Robert were thinking about going to the house. Cody wanted to give a bone to","Then, Cody and Robert were thinking about going to the house. Stephanie wanted to give a bone to","Then, Cody and Robert were thinking about going to the house. Robert wanted to give a bone to",6911,48545
